session_id,room_id,card_id,item_ids,entry_time,exit_time,duration,entry_scans,exit_scans,is_anomaly,anomaly_type
sess_04398,room_1,card_7981,"[""SKU-0005"", ""SKU-0007"", ""SKU-0006"", ""SKU-0003"", ""SKU-0011"", ""SKU-0010"", ""SKU-0009""]",2024-12-14T08:13:02.639951,2024-12-14T09:27:02.639951,74.0,"[""SKU-0005"", ""SKU-0007"", ""SKU-0006"", ""SKU-0003"", ""SKU-0011"", ""SKU-0010"", ""SKU-0009""]","[""SKU-0005"", ""SKU-0007"", ""SKU-0006"", ""SKU-0003"", ""SKU-0011"", ""SKU-0010"", ""SKU-0009""]",False,
sess_04399,room_2,card_4998,"[""SKU-0006"", ""SKU-0009"", ""SKU-0007"", ""SKU-0008""]",2025-05-20T18:32:02.639951,2025-05-20T19:07:02.639951,35.0,"[""SKU-0006"", ""SKU-0009"", ""SKU-0007"", ""SKU-0008""]","[""SKU-0006"", ""SKU-0009"", ""SKU-0007"", ""SKU-0008""]",False,
sess_04400,room_1,card_3901,"[""SKU-0005"", ""SKU-0001""]",2024-12-24T03:25:02.639951,2024-12-24T03:45:02.639951,20.0,"[""SKU-0005"", ""SKU-0001""]","[""SKU-0005"", ""SKU-0001""]",False,
sess_04401,room_2,card_9994,"[""SKU-0003"", ""SKU-0011"", ""SKU-0008"", ""SKU-0001"", ""SKU-0010"", ""SKU-0012"", ""SKU-0002""]",2025-09-14T17:19:02.639951,2025-09-14T18:21:02.639951,62.0,"[""SKU-0003"", ""SKU-0011"", ""SKU-0008"", ""SKU-0001"", ""SKU-0010"", ""SKU-0012"", ""SKU-0002""]","[""SKU-0003"", ""SKU-0011"", ""SKU-0008"", ""SKU-0001"", ""SKU-0010"", ""SKU-0012"", ""SKU-0002""]",False,
sess_04402,room_1,card_8645,"[""SKU-0003"", ""SKU-0002""]",2024-11-13T21:33:02.639951,2024-11-13T21:44:02.639951,11.0,"[""SKU-0003"", ""SKU-0002""]","[""SKU-0003"", ""SKU-0002""]",False,
sess_04403,room_2,card_9940,"[""SKU-0007""]",2025-07-16T03:41:02.639951,2025-07-16T03:53:02.639951,12.0,"[""SKU-0007""]","[""SKU-0007""]",False,
sess_04404,room_2,card_3938,"[""SKU-0005"", ""SKU-0009"", ""SKU-0001""]",2025-02-14T20:17:02.639951,2025-02-14T20:43:02.639951,26.0,"[""SKU-0005"", ""SKU-0009"", ""SKU-0001""]","[""SKU-0005"", ""SKU-0009"", ""SKU-0001""]",False,
sess_04405,room_1,card_7699,"[""SKU-0009"", ""SKU-0005"", ""SKU-0012"", ""SKU-0007"", ""SKU-0001"", ""SKU-0002"", ""SKU-0006""]",2025-03-28T19:01:02.639951,2025-03-28T20:35:02.639951,94.0,"[""SKU-0009"", ""SKU-0005"", ""SKU-0012"", ""SKU-0007"", ""SKU-0001"", ""SKU-0002"", ""SKU-0006""]","[""SKU-0009"", ""SKU-0005"", ""SKU-0012"", ""SKU-0007"", ""SKU-0001"", ""SKU-0002"", ""SKU-0006""]",False,
sess_04406,room_2,card_8220,"[""SKU-0009"", ""SKU-0005""]",2025-02-11T21:55:02.639951,2025-02-11T22:06:02.639951,11.0,"[""SKU-0009"", ""SKU-0005""]","[""SKU-0009"", ""SKU-0005""]",False,
sess_04407,room_1,card_2393,"[""SKU-0002"", ""SKU-0009""]",2025-03-31T04:03:02.639951,2025-03-31T04:17:02.639951,14.0,"[""SKU-0002"", ""SKU-0009""]","[""SKU-0002"", ""SKU-0009""]",False,
sess_04408,room_1,card_7754,"[""SKU-0012"", ""SKU-0001"", ""SKU-0009"", ""SKU-0006""]",2025-06-14T22:51:02.639951,2025-06-14T23:31:02.639951,40.0,"[""SKU-0012"", ""SKU-0001"", ""SKU-0009"", ""SKU-0006""]","[""SKU-0012"", ""SKU-0001"", ""SKU-0009"", ""SKU-0006""]",False,
sess_04409,room_2,card_2143,"[""SKU-0005"", ""SKU-0006"", ""SKU-0003""]",2025-11-01T00:48:02.639951,2025-11-01T01:17:02.639951,29.0,"[""SKU-0005"", ""SKU-0006"", ""SKU-0003""]","[""SKU-0005"", ""SKU-0006"", ""SKU-0003""]",False,
sess_04410,room_1,card_8683,"[""SKU-0004"", ""SKU-0008"", ""SKU-0007"", ""SKU-0010"", ""SKU-0002"", ""SKU-0009""]",2025-10-25T19:02:02.639951,2025-10-25T19:05:39.270888,3.610515623973861,"[""SKU-0004"", ""SKU-0008"", ""SKU-0007"", ""SKU-0010"", ""SKU-0002"", ""SKU-0009""]","[""SKU-0004"", ""SKU-0008"", ""SKU-0007"", ""SKU-0010"", ""SKU-0002"", ""SKU-0009""]",True,quick_exit
sess_04411,room_2,card_7625,"[""SKU-0012"", ""SKU-0005"", ""SKU-0004""]",2025-09-08T13:00:02.639951,2025-09-08T13:19:02.639951,19.0,"[""SKU-0012"", ""SKU-0005"", ""SKU-0004""]","[""SKU-0012"", ""SKU-0005"", ""SKU-0004""]",False,
sess_04412,room_2,card_4795,"[""SKU-0011"", ""SKU-0007"", ""SKU-0010""]",2025-08-28T20:38:02.639951,2025-08-28T21:12:02.639951,34.0,"[""SKU-0011"", ""SKU-0007"", ""SKU-0010""]","[""SKU-0011"", ""SKU-0007"", ""SKU-0010""]",False,
sess_04413,room_1,card_3345,"[""SKU-0005"", ""SKU-0006"", ""SKU-0003""]",2025-06-18T15:48:02.639951,2025-06-18T15:52:44.979395,4.7056573963858295,"[""SKU-0005"", ""SKU-0006"", ""SKU-0003""]","[""SKU-0005"", ""SKU-0006"", ""SKU-0003""]",True,quick_exit
sess_04414,room_2,card_8975,"[""SKU-0003""]",2025-10-14T03:48:02.639951,2025-10-14T03:53:02.639951,5.0,"[""SKU-0003""]","[""SKU-0003""]",False,
sess_04415,room_2,card_5636,"[""SKU-0009"", ""SKU-0005"", ""SKU-0010"", ""SKU-0001"", ""SKU-0006""]",2024-11-09T09:06:02.639951,2024-11-09T09:45:02.639951,39.0,"[""SKU-0009"", ""SKU-0005"", ""SKU-0010"", ""SKU-0001"", ""SKU-0006""]","[""SKU-0009"", ""SKU-0005"", ""SKU-0010"", ""SKU-0001"", ""SKU-0006""]",False,
sess_04416,room_1,card_3539,"[""SKU-0011"", ""SKU-0007""]",2025-06-03T04:53:02.639951,2025-06-03T05:08:02.639951,15.0,"[""SKU-0011"", ""SKU-0007""]","[""SKU-0011"", ""SKU-0007""]",False,
sess_04417,room_2,card_4379,"[""SKU-0005"", ""SKU-0002"", ""SKU-0001"", ""SKU-0006"", ""SKU-0009"", ""SKU-0008"", ""SKU-0010""]",2025-07-18T19:40:02.639951,2025-07-18T20:57:02.639951,77.0,"[""SKU-0005"", ""SKU-0002"", ""SKU-0001"", ""SKU-0006"", ""SKU-0009"", ""SKU-0008"", ""SKU-0010""]","[""SKU-0005"", ""SKU-0002"", ""SKU-0001"", ""SKU-0006"", ""SKU-0009"", ""SKU-0008"", ""SKU-0010""]",False,
sess_04418,room_2,card_2725,"[""SKU-0004"", ""SKU-0011"", ""SKU-0005""]",2024-11-06T17:48:02.639951,2024-11-06T18:11:02.639951,23.0,"[""SKU-0004"", ""SKU-0011"", ""SKU-0005""]","[""SKU-0004"", ""SKU-0011"", ""SKU-0005""]",False,
sess_04419,room_2,card_1690,"[""SKU-0005""]",2025-04-24T03:57:02.639951,2025-04-24T04:05:02.639951,8.0,"[""SKU-0005""]","[""SKU-0005""]",False,
sess_04420,room_2,card_1414,"[""SKU-0007"", ""SKU-0010"", ""SKU-0008"", ""SKU-0003""]",2025-09-14T21:45:02.639951,2025-09-14T22:31:02.639951,46.0,"[""SKU-0007"", ""SKU-0010"", ""SKU-0008"", ""SKU-0003""]","[""SKU-0007"", ""SKU-0010"", ""SKU-0008"", ""SKU-0003""]",False,
sess_04421,room_2,card_4273,"[""SKU-0003"", ""SKU-0009"", ""SKU-0001""]",2025-05-01T02:56:02.639951,2025-05-01T02:58:22.678146,2.333969919449873,"[""SKU-0003"", ""SKU-0009"", ""SKU-0001""]","[""SKU-0003"", ""SKU-0009"", ""SKU-0001""]",True,quick_exit
sess_04422,room_1,card_9751,"[""SKU-0004"", ""SKU-0001""]",2025-10-14T00:30:02.639951,2025-10-14T00:42:02.639951,12.0,"[""SKU-0004"", ""SKU-0001""]","[""SKU-0004"", ""SKU-0001""]",False,
sess_04423,room_1,card_5783,"[""SKU-0007"", ""SKU-0003"", ""SKU-0006"", ""SKU-0012""]",2025-10-14T09:52:02.639951,2025-10-14T10:15:02.639951,23.0,"[""SKU-0007"", ""SKU-0003"", ""SKU-0006"", ""SKU-0012""]","[""SKU-0007"", ""SKU-0003"", ""SKU-0006"", ""SKU-0012""]",False,
sess_04424,room_2,card_3922,"[""SKU-0008"", ""SKU-0012"", ""SKU-0009"", ""SKU-0011"", ""SKU-0004"", ""SKU-0006"", ""SKU-0007""]",2025-08-18T17:22:02.639951,2025-08-18T18:46:02.639951,84.0,"[""SKU-0008"", ""SKU-0012"", ""SKU-0009"", ""SKU-0011"", ""SKU-0004"", ""SKU-0006"", ""SKU-0007""]","[""SKU-0008"", ""SKU-0012"", ""SKU-0009"", ""SKU-0011"", ""SKU-0004"", ""SKU-0006"", ""SKU-0007""]",False,
sess_04425,room_1,card_6743,"[""SKU-0002"", ""SKU-0008"", ""SKU-0006"", ""SKU-0012"", ""SKU-0010""]",2024-12-26T04:36:02.639951,2024-12-26T05:12:02.639951,36.0,"[""SKU-0002"", ""SKU-0008"", ""SKU-0006"", ""SKU-0012"", ""SKU-0010""]","[""SKU-0002"", ""SKU-0008"", ""SKU-0006"", ""SKU-0012"", ""SKU-0010""]",False,
sess_04426,room_2,card_5570,"[""SKU-0012""]",2024-12-10T02:46:02.639951,2024-12-10T02:52:02.639951,6.0,"[""SKU-0012""]","[""SKU-0012""]",False,
sess_04427,room_2,card_5118,"[""SKU-0012"", ""SKU-0009""]",2025-07-17T14:42:02.639951,2025-07-17T14:56:02.639951,14.0,"[""SKU-0012"", ""SKU-0009""]","[""SKU-0012"", ""SKU-0009""]",False,
sess_04428,room_1,card_2233,"[""SKU-0010"", ""SKU-0002"", ""SKU-0005""]",2025-11-03T06:25:02.639951,2025-11-03T06:41:02.639951,16.0,"[""SKU-0010"", ""SKU-0002"", ""SKU-0005""]","[""SKU-0010"", ""SKU-0002"", ""SKU-0005""]",False,
sess_04429,room_1,card_3285,"[""SKU-0012"", ""SKU-0005"", ""SKU-0008"", ""SKU-0002"", ""SKU-0010""]",2024-12-16T03:11:02.639951,2024-12-16T03:34:02.639951,23.0,"[""SKU-0012"", ""SKU-0005"", ""SKU-0008"", ""SKU-0002"", ""SKU-0010""]","[""SKU-0012"", ""SKU-0005"", ""SKU-0008"", ""SKU-0002"", ""SKU-0010""]",False,
sess_04430,room_1,card_8577,"[""SKU-0002"", ""SKU-0007""]",2025-04-11T21:39:02.639951,2025-04-11T22:01:02.639951,22.0,"[""SKU-0002"", ""SKU-0007""]","[""SKU-0002"", ""SKU-0007""]",False,
sess_04431,room_2,card_2246,"[""SKU-0008"", ""SKU-0002"", ""SKU-0010"", ""SKU-0009""]",2025-04-22T05:36:02.639951,2025-04-22T06:04:02.639951,28.0,"[""SKU-0008"", ""SKU-0002"", ""SKU-0010"", ""SKU-0009""]","[""SKU-0008"", ""SKU-0002"", ""SKU-0010"", ""SKU-0009""]",False,
sess_04432,room_1,card_6447,"[""SKU-0011"", ""SKU-0012"", ""SKU-0005"", ""SKU-0006"", ""SKU-0001""]",2025-04-23T14:26:02.639951,2025-04-23T15:05:02.639951,39.0,"[""SKU-0011"", ""SKU-0012"", ""SKU-0005"", ""SKU-0006"", ""SKU-0001""]","[""SKU-0011"", ""SKU-0012"", ""SKU-0005"", ""SKU-0006"", ""SKU-0001""]",False,
sess_04433,room_2,card_1561,"[""SKU-0008""]",2024-11-22T12:54:02.639951,2024-11-22T13:02:02.639951,8.0,"[""SKU-0008""]","[""SKU-0008""]",False,
sess_04434,room_1,card_2547,"[""SKU-0010"", ""SKU-0006"", ""SKU-0009"", ""SKU-0005""]",2025-04-14T08:27:02.639951,2025-04-14T08:59:02.639951,32.0,"[""SKU-0010"", ""SKU-0006"", ""SKU-0009"", ""SKU-0005""]","[""SKU-0010"", ""SKU-0006"", ""SKU-0009"", ""SKU-0005""]",False,
sess_04435,room_1,card_6649,"[""SKU-0010"", ""SKU-0008"", ""SKU-0002"", ""SKU-0012""]",2025-10-27T05:31:02.639951,2025-10-27T06:11:02.639951,40.0,"[""SKU-0010"", ""SKU-0008"", ""SKU-0002"", ""SKU-0012""]","[""SKU-0010"", ""SKU-0008"", ""SKU-0002"", ""SKU-0012""]",False,
sess_04436,room_2,card_3043,"[""SKU-0005"", ""SKU-0007"", ""SKU-0006"", ""SKU-0012""]",2025-09-20T11:05:02.639951,2025-09-20T11:41:02.639951,36.0,"[""SKU-0005"", ""SKU-0007"", ""SKU-0006"", ""SKU-0012""]","[""SKU-0005"", ""SKU-0007"", ""SKU-0006"", ""SKU-0012""]",False,
sess_04437,room_2,card_1781,"[""SKU-0005"", ""SKU-0004"", ""SKU-0003"", ""SKU-0011""]",2025-02-09T17:35:02.639951,2025-02-09T18:16:02.639951,41.0,"[""SKU-0005"", ""SKU-0004"", ""SKU-0003"", ""SKU-0011""]","[""SKU-0005"", ""SKU-0004"", ""SKU-0003"", ""SKU-0011""]",False,
sess_04438,room_2,card_7834,"[""SKU-0001"", ""SKU-0009"", ""SKU-0011"", ""SKU-0005"", ""SKU-0004"", ""SKU-0012"", ""SKU-0007""]",2025-05-31T01:42:02.639951,2025-05-31T02:29:02.639951,47.0,"[""SKU-0001"", ""SKU-0009"", ""SKU-0011"", ""SKU-0005"", ""SKU-0004"", ""SKU-0012"", ""SKU-0007""]","[""SKU-0001"", ""SKU-0009"", ""SKU-0011"", ""SKU-0005"", ""SKU-0004"", ""SKU-0012"", ""SKU-0007""]",False,
sess_04439,room_1,card_5911,"[""SKU-0009"", ""SKU-0003"", ""SKU-0007""]",2024-12-28T07:56:02.639951,2024-12-28T08:34:02.639951,38.0,"[""SKU-0009"", ""SKU-0003"", ""SKU-0007""]","[""SKU-0009"", ""SKU-0003"", ""SKU-0007""]",False,
sess_04440,room_1,card_6005,"[""SKU-0006"", ""SKU-0011"", ""SKU-0010"", ""SKU-0001""]",2025-08-14T17:27:02.639951,2025-08-14T18:01:02.639951,34.0,"[""SKU-0006"", ""SKU-0011"", ""SKU-0010"", ""SKU-0001""]","[""SKU-0006"", ""SKU-0011"", ""SKU-0010"", ""SKU-0001""]",False,
sess_04441,room_1,card_9567,"[""SKU-0007"", ""SKU-0008"", ""SKU-0009"", ""SKU-0005"", ""SKU-0004"", ""SKU-0011"", ""SKU-0010""]",2025-06-28T09:26:02.639951,2025-06-28T10:23:02.639951,57.0,"[""SKU-0007"", ""SKU-0008"", ""SKU-0009"", ""SKU-0005"", ""SKU-0004"", ""SKU-0011"", ""SKU-0010""]","[""SKU-0007"", ""SKU-0008"", ""SKU-0009"", ""SKU-0005"", ""SKU-0004"", ""SKU-0011"", ""SKU-0010""]",False,
sess_04442,room_2,card_2481,"[""SKU-0003"", ""SKU-0001"", ""SKU-0005""]",2025-03-10T07:11:02.639951,2025-03-10T07:36:02.639951,25.0,"[""SKU-0003"", ""SKU-0001"", ""SKU-0005""]","[""SKU-0003"", ""SKU-0001"", ""SKU-0005""]",False,
sess_04443,room_2,card_7908,"[""SKU-0006"", ""SKU-0004"", ""SKU-0001"", ""SKU-0012""]",2025-01-09T00:25:02.639951,2025-01-09T00:51:02.639951,26.0,"[""SKU-0006"", ""SKU-0004"", ""SKU-0001"", ""SKU-0012""]","[""SKU-0006"", ""SKU-0004"", ""SKU-0001"", ""SKU-0012""]",False,
sess_04444,room_2,card_4511,"[""SKU-0012""]",2025-04-24T16:31:02.639951,2025-04-24T16:40:02.639951,9.0,"[""SKU-0012""]","[""SKU-0012""]",False,
sess_04445,room_2,card_5026,"[""SKU-0012"", ""SKU-0002"", ""SKU-0005"", ""SKU-0007"", ""SKU-0003""]",2025-08-16T05:52:02.639951,2025-08-16T06:49:02.639951,57.0,"[""SKU-0012"", ""SKU-0002"", ""SKU-0005"", ""SKU-0007"", ""SKU-0003""]","[""SKU-0012"", ""SKU-0002"", ""SKU-0005"", ""SKU-0007"", ""SKU-0003""]",False,
sess_04446,room_1,card_7274,"[""SKU-0001"", ""SKU-0004"", ""SKU-0003"", ""SKU-0007""]",2025-09-18T11:36:02.639951,2025-09-18T11:59:02.639951,23.0,"[""SKU-0001"", ""SKU-0004"", ""SKU-0003"", ""SKU-0007""]","[""SKU-0001"", ""SKU-0004"", ""SKU-0003"", ""SKU-0007""]",False,
sess_04447,room_1,card_7157,"[""SKU-0007""]",2025-08-05T06:25:02.639951,2025-08-05T06:34:02.639951,9.0,"[""SKU-0007""]","[""SKU-0007""]",False,
sess_04448,room_1,card_6945,"[""SKU-0011"", ""SKU-0008"", ""SKU-0010"", ""SKU-0012"", ""SKU-0007""]",2025-03-27T12:44:02.639951,2025-03-27T13:31:02.639951,47.0,"[""SKU-0011"", ""SKU-0008"", ""SKU-0010"", ""SKU-0012"", ""SKU-0007""]","[""SKU-0011"", ""SKU-0008"", ""SKU-0010"", ""SKU-0012"", ""SKU-0007""]",False,
sess_04449,room_2,card_2157,"[""SKU-0008""]",2024-12-31T11:06:02.639951,2024-12-31T11:16:02.639951,10.0,"[""SKU-0008""]","[""SKU-0008""]",False,
sess_04450,room_2,card_5568,"[""SKU-0001"", ""SKU-0008""]",2025-04-17T09:08:02.639951,2025-04-17T09:19:02.639951,11.0,"[""SKU-0001"", ""SKU-0008""]","[""SKU-0001"", ""SKU-0008""]",False,
sess_04451,room_1,card_9855,"[""SKU-0009"", ""SKU-0010""]",2024-11-05T05:25:02.639951,2024-11-05T05:34:02.639951,9.0,"[""SKU-0009"", ""SKU-0010""]","[""SKU-0009"", ""SKU-0010""]",False,
sess_04452,room_1,card_1168,"[""SKU-0011"", ""SKU-0009""]",2024-12-09T23:19:02.639951,2024-12-09T23:43:02.639951,24.0,"[""SKU-0011"", ""SKU-0009""]","[""SKU-0011"", ""SKU-0009""]",False,
sess_04453,room_1,card_6092,"[""SKU-0005"", ""SKU-0012""]",2025-07-03T10:23:02.639951,2025-07-03T10:41:02.639951,18.0,"[""SKU-0005"", ""SKU-0012""]","[""SKU-0005"", ""SKU-0012""]",False,
sess_04454,room_1,card_2586,"[""SKU-0001"", ""SKU-0005"", ""SKU-0006"", ""SKU-0007""]",2025-06-01T22:21:02.639951,2025-06-01T22:46:02.639951,25.0,"[""SKU-0001"", ""SKU-0005"", ""SKU-0006"", ""SKU-0007""]","[""SKU-0001"", ""SKU-0005"", ""SKU-0006"", ""SKU-0007""]",False,
sess_04455,room_2,card_6617,"[""SKU-0008"", ""SKU-0006"", ""SKU-0002"", ""SKU-0007"", ""SKU-0009"", ""SKU-0003"", ""SKU-0005""]",2025-05-16T19:25:02.639951,2025-05-16T20:16:02.639951,51.0,"[""SKU-0008"", ""SKU-0006"", ""SKU-0002"", ""SKU-0007"", ""SKU-0009"", ""SKU-0003"", ""SKU-0005""]","[""SKU-0008"", ""SKU-0006"", ""SKU-0002"", ""SKU-0007"", ""SKU-0009"", ""SKU-0003"", ""SKU-0005""]",False,
sess_04456,room_1,card_2592,"[""SKU-0012"", ""SKU-0009"", ""SKU-0004""]",2025-03-04T16:04:02.639951,2025-03-04T16:25:02.639951,21.0,"[""SKU-0012"", ""SKU-0009"", ""SKU-0004""]","[""SKU-0012"", ""SKU-0009"", ""SKU-0004""]",False,
sess_04457,room_1,card_6679,"[""SKU-0004"", ""SKU-0002"", ""SKU-0009""]",2024-12-07T08:35:02.639951,2024-12-07T09:10:02.639951,35.0,"[""SKU-0004"", ""SKU-0002"", ""SKU-0009""]","[""SKU-0004"", ""SKU-0002"", ""SKU-0009""]",False,
sess_04458,room_2,card_5257,"[""SKU-0006"", ""SKU-0009"", ""SKU-0012"", ""SKU-0011"", ""SKU-0002""]",2025-10-19T14:52:02.639951,2025-10-19T15:35:02.639951,43.0,"[""SKU-0006"", ""SKU-0009"", ""SKU-0012"", ""SKU-0011"", ""SKU-0002""]","[""SKU-0006"", ""SKU-0009"", ""SKU-0012"", ""SKU-0011"", ""SKU-0002""]",False,
sess_04459,room_1,card_1887,"[""SKU-0008"", ""SKU-0004"", ""SKU-0012"", ""SKU-0001"", ""SKU-0010""]",2025-10-30T14:02:02.639951,2025-10-30T14:30:02.639951,28.0,"[""SKU-0008"", ""SKU-0004"", ""SKU-0012"", ""SKU-0001"", ""SKU-0010""]","[""SKU-0008"", ""SKU-0004"", ""SKU-0012"", ""SKU-0001"", ""SKU-0010""]",False,
sess_04460,room_2,card_4654,"[""SKU-0003"", ""SKU-0005"", ""SKU-0008"", ""SKU-0004"", ""SKU-0006""]",2025-10-14T02:49:02.639951,2025-10-14T03:24:02.639951,35.0,"[""SKU-0003"", ""SKU-0005"", ""SKU-0008"", ""SKU-0004"", ""SKU-0006""]","[""SKU-0003"", ""SKU-0005"", ""SKU-0008"", ""SKU-0004"", ""SKU-0006""]",False,
sess_04461,room_1,card_4134,"[""SKU-0003"", ""SKU-0008"", ""SKU-0002"", ""SKU-0010"", ""SKU-0005"", ""SKU-0009""]",2025-02-09T12:18:02.639951,2025-02-09T13:02:02.639951,44.0,"[""SKU-0003"", ""SKU-0008"", ""SKU-0002"", ""SKU-0010"", ""SKU-0005"", ""SKU-0009""]","[""SKU-0003"", ""SKU-0008"", ""SKU-0002"", ""SKU-0010"", ""SKU-0005"", ""SKU-0009""]",False,
sess_04462,room_1,card_7019,"[""SKU-0009"", ""SKU-0010"", ""SKU-0001"", ""SKU-0003"", ""SKU-0002""]",2025-05-26T23:51:02.639951,2025-05-27T00:25:02.639951,34.0,"[""SKU-0009"", ""SKU-0010"", ""SKU-0001"", ""SKU-0003"", ""SKU-0002""]","[""SKU-0009"", ""SKU-0010"", ""SKU-0001"", ""SKU-0003"", ""SKU-0002""]",False,
sess_04463,room_1,card_2246,"[""SKU-0010"", ""SKU-0005""]",2025-03-07T07:42:02.639951,2025-03-07T07:52:02.639951,10.0,"[""SKU-0010"", ""SKU-0005""]","[""SKU-0010"", ""SKU-0005""]",False,
sess_04464,room_1,card_1359,"[""SKU-0007""]",2024-11-19T03:41:02.639951,2024-11-19T03:54:02.639951,13.0,"[""SKU-0007""]","[""SKU-0007""]",False,
sess_04465,room_2,card_8147,"[""SKU-0004"", ""SKU-0011"", ""SKU-0010"", ""SKU-0008""]",2025-01-30T07:17:02.639951,2025-01-30T07:53:02.639951,36.0,"[""SKU-0004"", ""SKU-0011"", ""SKU-0010"", ""SKU-0008""]","[""SKU-0004"", ""SKU-0011"", ""SKU-0010"", ""SKU-0008""]",False,
sess_04466,room_2,card_9672,"[""SKU-0012""]",2024-12-06T10:09:02.639951,2024-12-06T10:15:02.639951,6.0,"[""SKU-0012""]","[""SKU-0012""]",False,
sess_04467,room_2,card_9415,"[""SKU-0003""]",2025-10-30T02:34:02.639951,2025-10-30T02:41:02.639951,7.0,"[""SKU-0003""]","[""SKU-0003""]",False,
sess_04468,room_2,card_5680,"[""SKU-0007"", ""SKU-0002""]",2024-12-09T04:09:02.639951,2024-12-09T04:22:02.639951,13.0,"[""SKU-0007"", ""SKU-0002""]","[""SKU-0007"", ""SKU-0002""]",False,
sess_04469,room_2,card_5229,"[""SKU-0012"", ""SKU-0011"", ""SKU-0006"", ""SKU-0004""]",2025-04-19T04:02:02.639951,2025-04-19T04:32:02.639951,30.0,"[""SKU-0012"", ""SKU-0011"", ""SKU-0006"", ""SKU-0004""]","[""SKU-0012"", ""SKU-0011"", ""SKU-0006"", ""SKU-0004""]",False,
sess_04470,room_1,card_3237,"[""SKU-0009"", ""SKU-0012"", ""SKU-0005"", ""SKU-0010""]",2025-10-07T04:49:02.639951,2025-10-07T05:21:02.639951,32.0,"[""SKU-0009"", ""SKU-0012"", ""SKU-0005"", ""SKU-0010""]","[""SKU-0009"", ""SKU-0012"", ""SKU-0005"", ""SKU-0010""]",False,
sess_04471,room_1,card_5135,"[""SKU-0010"", ""SKU-0006""]",2025-10-10T00:35:02.639951,2025-10-10T00:52:02.639951,17.0,"[""SKU-0010"", ""SKU-0006""]","[""SKU-0010"", ""SKU-0006""]",False,
sess_04472,room_2,card_1467,"[""SKU-0006"", ""SKU-0005"", ""SKU-0009"", ""SKU-0011"", ""SKU-0004""]",2025-09-06T16:10:02.639951,2025-09-06T16:49:02.639951,39.0,"[""SKU-0006"", ""SKU-0005"", ""SKU-0009"", ""SKU-0011"", ""SKU-0004""]","[""SKU-0006"", ""SKU-0005"", ""SKU-0009"", ""SKU-0011"", ""SKU-0004""]",False,
sess_04473,room_1,card_8146,"[""SKU-0009"", ""SKU-0003"", ""SKU-0004""]",2025-06-24T15:44:02.639951,2025-06-24T15:59:02.639951,15.0,"[""SKU-0009"", ""SKU-0003"", ""SKU-0004""]","[""SKU-0009"", ""SKU-0003"", ""SKU-0004""]",False,
sess_04474,room_2,card_5222,"[""SKU-0009"", ""SKU-0010"", ""SKU-0001"", ""SKU-0005"", ""SKU-0002""]",2025-09-14T06:58:02.639951,2025-09-14T07:56:02.639951,58.0,"[""SKU-0009"", ""SKU-0010"", ""SKU-0001"", ""SKU-0005"", ""SKU-0002""]","[""SKU-0009"", ""SKU-0010"", ""SKU-0001"", ""SKU-0005"", ""SKU-0002""]",False,
sess_04475,room_2,card_3895,"[""SKU-0003"", ""SKU-0007""]",2025-06-16T09:19:02.639951,2025-06-16T09:36:02.639951,17.0,"[""SKU-0003"", ""SKU-0007""]","[""SKU-0003"", ""SKU-0007""]",False,
sess_04476,room_2,card_1349,"[""SKU-0004"", ""SKU-0010"", ""SKU-0001""]",2025-06-12T15:47:02.639951,2025-06-12T16:07:02.639951,20.0,"[""SKU-0004"", ""SKU-0010"", ""SKU-0001""]","[""SKU-0004"", ""SKU-0010"", ""SKU-0001""]",False,
sess_04477,room_2,card_9820,"[""SKU-0003""]",2025-02-27T14:28:02.639951,2025-02-27T14:34:02.639951,6.0,"[""SKU-0003""]","[""SKU-0003""]",False,
sess_04478,room_1,card_5277,"[""SKU-0001"", ""SKU-0007"", ""SKU-0006"", ""SKU-0011"", ""SKU-0003"", ""SKU-0005"", ""SKU-0009""]",2025-03-15T15:31:02.639951,2025-03-15T16:45:02.639951,74.0,"[""SKU-0001"", ""SKU-0007"", ""SKU-0006"", ""SKU-0011"", ""SKU-0003"", ""SKU-0005"", ""SKU-0009""]","[""SKU-0001"", ""SKU-0007"", ""SKU-0006"", ""SKU-0011"", ""SKU-0003"", ""SKU-0005"", ""SKU-0009""]",False,
sess_04479,room_2,card_9180,"[""SKU-0001"", ""SKU-0004"", ""SKU-0010""]",2025-01-04T21:57:02.639951,2025-01-04T22:32:02.639951,35.0,"[""SKU-0001"", ""SKU-0004"", ""SKU-0010""]","[""SKU-0001"", ""SKU-0004"", ""SKU-0010""]",False,
sess_04480,room_1,card_9665,"[""SKU-0009""]",2025-05-13T01:25:02.639951,2025-05-13T01:32:02.639951,7.0,"[""SKU-0009""]","[""SKU-0009""]",False,
sess_04481,room_1,card_6335,"[""SKU-0002"", ""SKU-0006"", ""SKU-0008"", ""SKU-0003"", ""SKU-0009"", ""SKU-0004""]",2025-10-14T18:45:02.639951,2025-10-14T19:52:02.639951,67.0,"[""SKU-0002"", ""SKU-0006"", ""SKU-0008"", ""SKU-0003"", ""SKU-0009"", ""SKU-0004""]","[""SKU-0002"", ""SKU-0006"", ""SKU-0008"", ""SKU-0003"", ""SKU-0009"", ""SKU-0004""]",False,
